id,name,description,external_url,background_color,body,background,clothes_org,eyes,face,mouth_org,hat_org,special_org,clothes,hat,mouth,special
4160,AstarCat#4160,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Scarf Blue,Smirk,Pink,Yammy,Apple,None,Scarf Blue,Apple,Yammy,None
4161,AstarCat#4161,AstarCats info,https://astar-cats.xyz/,FFFFFF,Robot Blue,Heart,Hoodie Yellow,XX,Robot Blue,Squiggle,Apricot Flower,None,None,Apricot Flower,Squiggle,None
4162,AstarCat#4162,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Overall Blue,3D Glasses,Yellow,Teeth,Party Pink,Rabbit,Overall Blue,Party Pink,Teeth,Rabbit
4163,AstarCat#4163,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Sheep Costume,Smirk,Yellow,Beam Chum,Silk Hat White,Coin,Sheep Costume,Silk Hat White,Beam Chum,Coin
4164,AstarCat#4164,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Pink,Cloud T-shirt Orange,Sunglasses,Zombie,Yay,Earrings,None,Cloud T-shirt Orange,Earrings,Yay,None
4165,AstarCat#4165,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Sparkle,Overall Blue,Smirk,Blue,Neutral,Silk Hat White,None,Overall Blue,Silk Hat White,Neutral,None
4166,AstarCat#4166,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Striped Shirt Gray,Dozing,Pink,Surprised,Knitted Hat Red,None,Striped Shirt Gray,Knitted Hat Red,Surprised,None
4167,AstarCat#4167,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Flower T-shirt Orange,3D Glasses,Blue,Teeth,Nightcap Blue,None,Flower T-shirt Orange,Nightcap Blue,Teeth,None
4168,AstarCat#4168,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Yellow,Shirt Beige,Star Glasses,Blue,Huh,Ribbon Yellow,None,Shirt Beige,Ribbon Yellow,Huh,None
4169,AstarCat#4169,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Pink,Flower T-shirt Green,Neutral,Blue,Smirk,HeadBand Red,Froggy,Flower T-shirt Green,HeadBand Red,Smirk,Froggy
4170,AstarCat#4170,AstarCats info,https://astar-cats.xyz/,FFFFFF,Alien,Flower,Hoodie Red,Smirk,Alien,Tongue,Chef,Fish,Hoodie Red,Chef,Tongue,Fish
4171,AstarCat#4171,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Sunset,Dot T-shirt Blue,Sparkle,Blue,Happy,Lion,Ghost,Dot T-shirt Blue,Lion,Happy,Ghost
4172,AstarCat#4172,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Heart,Shirt Pink,Neutral,Pink,Frown,Tiara,None,Shirt Pink,Tiara,Frown,None
4173,AstarCat#4173,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Sparkle,Flower T-shirt Blue,Staring,Pink,Huh,Pancake,None,Flower T-shirt Blue,Pancake,Huh,None
4174,AstarCat#4174,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Float Yellow,Hearts,Pink,Frown,Sauna Hat Gray,Rabbit,Float Yellow,Sauna Hat Gray,Frown,Float Yellow
4175,AstarCat#4175,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Dot T-shirt Green,Star Glasses,Yellow,Tongue,Horn,Rocket,Dot T-shirt Green,Horn,Tongue,Rocket
4176,AstarCat#4176,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Purple,Heart T-shirt Red,Embarrassed,Gold,Frown,Nightcap Purple,Angel Pink,Heart T-shirt Red,Nightcap Purple,Frown,Angel Pink
4177,AstarCat#4177,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Dot,Suit Blue,XX,Blue,Neutral,Apple,None,Suit Blue,Apple,Neutral,None
4178,AstarCat#4178,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Blue,Sweater Green,Sleepy,Zombie,Frown,Antenna,None,Sweater Green,Antenna,Frown,None
4179,AstarCat#4179,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Green,Ninja,Happy,Blue,Yay,Party Blue,Froggy,Ninja,Party Blue,Yay,Froggy
4180,AstarCat#4180,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Scarf Blue,Sparkle,Pink,Bitter Smile,Antenna,Ghost,Scarf Blue,Antenna,Bitter Smile,Ghost
4181,AstarCat#4181,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Shirt Pink,Cry,Pink,Tongue,Wizard,Duck,Shirt Pink,Wizard,Tongue,Duck
4182,AstarCat#4182,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Sheep Costume,Happy,Pink,Chewing Gum,Sheep,Rabbit,Sheep Costume,Sheep,Chewing Gum,Rabbit
4183,AstarCat#4183,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Yellow,Flower T-shirt Purple,Sleepy,Pink,Frown,Horn,None,Flower T-shirt Purple,Horn,Frown,None
4184,AstarCat#4184,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Dark,Suit Pink,Star Glasses,Blue,Happy,Tiara,Ghost,Suit Pink,Tiara,Happy,Ghost
4185,AstarCat#4185,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Green,Flower T-shirt Green,Wink,Pink,Neutral,Lion,None,Flower T-shirt Green,Lion,Neutral,None
4186,AstarCat#4186,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Night,Float Blue,Tired,Pink,Smoking,Sushi Tuna,None,Float Blue,Sushi Tuna,Smoking,Float Blue
4187,AstarCat#4187,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Heart T-shirt Red,XX,Yellow,Smoking,Beret Green,None,Heart T-shirt Red,Beret Green,Smoking,Smoking
4188,AstarCat#4188,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Heart,Flower T-shirt Purple,Happy,Pink,Smoking,Pirate,Duck,Flower T-shirt Purple,Pirate,Smoking,Smoking
4189,AstarCat#4189,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Purple,Track Suit Red,Wink,Gold,Smirk,Wizard,Shuriken,Track Suit Red,Wizard,Smirk,Shuriken
4190,AstarCat#4190,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Rainbow,Sweater Red,Dozing,Meatbun,Teeth,Fire,Shuriken,Sweater Red,Fire,Teeth,Shuriken
4191,AstarCat#4191,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Yellow,Sweater Orange,Cry,Pink,Smile,Beret Green,Mouse,Sweater Orange,Beret Green,Smile,Mouse
4192,AstarCat#4192,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Pink,Flower T-shirt Orange,Tired,Yellow,Surprised,Silk Hat Navy,None,Flower T-shirt Orange,Silk Hat Navy,Surprised,None
4193,AstarCat#4193,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Float Pink,Tired,Yellow,Smoking,Horn,None,Float Pink,Horn,Smoking,Float Pink
4194,AstarCat#4194,AstarCats info,https://astar-cats.xyz/,FFFFFF,Robot White,Green,Rain Coat Pink,Dozing,Robot White,Neutral,Sprout,None,None,Sprout,Neutral,None
4195,AstarCat#4195,AstarCats info,https://astar-cats.xyz/,FFFFFF,Transparent,Orange,Dot T-shirt Blue,Sunglasses,Transparent,Happy,Party Pink,None,Dot T-shirt Blue,Party Pink,Happy,None
4196,AstarCat#4196,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Purple,Shirt Beige,Squint,Yellow,Tongue,Sauna Hat Green,None,Shirt Beige,Sauna Hat Green,Tongue,None
4197,AstarCat#4197,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Pink,Dot T-shirt Pink,Star Glasses,Pink,Yay,Cap Red,Mouse,Dot T-shirt Pink,Cap Red,Yay,Mouse
4198,AstarCat#4198,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Shirt Pink,Round Glasses,Yellow,Smirk,Cap Red,None,Shirt Pink,Cap Red,Smirk,None
4199,AstarCat#4199,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Flower,Kimono Pink,XX,Zombie,Tongue,Sauna Hat Gray,Rabbit,Kimono Pink,Sauna Hat Gray,Tongue,Rabbit
4200,AstarCat#4200,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Pink,Striped Shirt Gray,Cry,Blue,Happy,Bandage,None,Striped Shirt Gray,Bandage,Happy,None
4201,AstarCat#4201,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Purple,Track Suit Gray,Cry,Blue,Tongue,HeadPhones,Duck,Track Suit Gray,HeadPhones,Tongue,Duck
4202,AstarCat#4202,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Yellow,Float Yellow,Sparkle,Pink,Bitter Smile,None,None,Float Yellow,None,Bitter Smile,Float Yellow
4203,AstarCat#4203,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Sparkle,Dot T-shirt Purple,XX,Pink,Smile,Silk Hat Pink,None,Dot T-shirt Purple,Silk Hat Pink,Smile,None
4204,AstarCat#4204,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Flower,Heart T-shirt Pink,Wink,Blue,Huh,Knitted Hat Blue,None,Heart T-shirt Pink,Knitted Hat Blue,Huh,None
4205,AstarCat#4205,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Uniform Green,Sleepy,Yellow,Bitter Smile,Silk Hat Pink,None,Uniform Green,Silk Hat Pink,Bitter Smile,None
4206,AstarCat#4206,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Uniform Orange,Wink,Pink,Happy,Beret Blue,Rabbit,Uniform Orange,Beret Blue,Happy,Rabbit
4207,AstarCat#4207,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Pink,Striped Shirt Mint,Sparkle,Blue,Squiggle,Snot Bubble,Shuriken,Striped Shirt Mint,Snot Bubble,Squiggle,Shuriken
4208,AstarCat#4208,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Orange,Mummy,Dozing,Blue,Frown,Bandage,Shuriken,Mummy,Bandage,Frown,Shuriken
4209,AstarCat#4209,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Dark,Kindergarten Uniform Yellow,Round Glasses,Yellow,Squiggle,Sauna Hat Yellow,None,Kindergarten Uniform Yellow,Sauna Hat Yellow,Squiggle,None
4210,AstarCat#4210,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Kimono Pink,Angry,Pink,Bitter Smile,Party Pink,None,Kimono Pink,Party Pink,Bitter Smile,None
4211,AstarCat#4211,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Blue,Kimono Pink,Hearts,Zombie,Squiggle,None,None,Kimono Pink,None,Squiggle,None
4212,AstarCat#4212,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Clouds,Shirt Beige,Dozing,Pink,Yammy,Bunny,None,Shirt Beige,Bunny,Yammy,None
4213,AstarCat#4213,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Flower T-shirt Orange,Smirk,Pink,Surprised,Ribbon Yellow,None,Flower T-shirt Orange,Ribbon Yellow,Surprised,None
4214,AstarCat#4214,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Kindergarten Uniform Yellow,Sunglasses,Pink,Yammy,Party Pink,None,Kindergarten Uniform Yellow,Party Pink,Yammy,None
4215,AstarCat#4215,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Rain Coat Orange,Squint,Pink,Smoking,Fire,Rabbit,Rain Coat Orange,None,Smoking,Smoking
4216,AstarCat#4216,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Orange,Hoodie Blue,Dozing,Blue,Smile,Apricot Flower,None,Hoodie Blue,Apricot Flower,Smile,None
4217,AstarCat#4217,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Clouds,Checked Shirt Pink,Happy,Pink,Smirk,Chef,None,Checked Shirt Pink,Chef,Smirk,None
4218,AstarCat#4218,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Green,Sailor Suit Purple,Angry,Yellow,Neutral,Arrow,None,Sailor Suit Purple,Arrow,Neutral,None
4219,AstarCat#4219,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Rainbow,Heart T-shirt Pink,Neutral,Blue,Frown,Beret Red,None,Heart T-shirt Pink,Beret Red,Frown,None
4220,AstarCat#4220,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Overall Navy,Angry,Pink,Neutral,HeadBand Red,Froggy,Overall Navy,HeadBand Red,Neutral,Froggy
4221,AstarCat#4221,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Ghost,Sparkle,Blue,Bitter Smile,Party Blue,None,Ghost,Party Blue,Bitter Smile,None
4222,AstarCat#4222,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Float Pink,Wink,Blue,Teeth,Party Blue,None,Float Pink,Party Blue,Teeth,Float Pink
4223,AstarCat#4223,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Track Suit Gray,Embarrassed,Pink,Yammy,Strawberry,Duck,Track Suit Gray,Strawberry,Yammy,Duck
4224,AstarCat#4224,AstarCats info,https://astar-cats.xyz/,FFFFFF,Transparent,Orange,Cloud T-shirt Green,Zombie,Transparent,Huh,Beret Blue,None,Cloud T-shirt Green,Beret Blue,Huh,None
4225,AstarCat#4225,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Purple,Sweater Green,Heart Glasses,Zombie,Teeth,Shark,None,Sweater Green,Shark,Teeth,None
4226,AstarCat#4226,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Galaxy,Hoodie Green,XX,Pink,Uhh,Silk Hat Pink,None,Hoodie Green,Silk Hat Pink,Uhh,None
4227,AstarCat#4227,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Mountain,Kindergarten Uniform Blue,Staring,Yellow,UWU,Halo,None,Kindergarten Uniform Blue,Halo,UWU,None
4228,AstarCat#4228,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Orange,Flower T-shirt Green,Sleepy,Yellow,Neutral,HeadBand Red,None,Flower T-shirt Green,HeadBand Red,Neutral,None
4229,AstarCat#4229,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Pink,Shirt Pink,Dozing,Pink,Alien,Beret Red,Fish,Shirt Pink,Beret Red,Alien,Fish
4230,AstarCat#4230,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,None,Neutral,Yellow,Teeth,Bandage,None,None,Bandage,Teeth,None
4231,AstarCat#4231,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Float Yellow,Sparkle,Yellow,Yay,Fire,Rocket,Float Yellow,Fire,Yay,Float Yellow
4232,AstarCat#4232,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Green,Striped Shirt Purple,Dozing,Pink,Yay,Party Pink,Golden Mouse,Striped Shirt Purple,Party Pink,Yay,Golden Mouse
4233,AstarCat#4233,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Purple,Suit Yellow,3D Glasses,Yellow,Yay,Cap Blue,Duck,Suit Yellow,Cap Blue,Yay,Duck
4234,AstarCat#4234,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Dark,Float Pink,Sparkle,Yellow,Teeth,Sushi Egg,None,Float Pink,Sushi Egg,Teeth,Float Pink
4235,AstarCat#4235,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Orange,Hoodie Green,Hearts,Zombie,Tongue,Party Yellow,None,Hoodie Green,Party Yellow,Tongue,None
4236,AstarCat#4236,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Track Suit Blue,Sunglasses,Yellow,Huh,Knitted Hat Blue,None,Track Suit Blue,Knitted Hat Blue,Huh,None
4237,AstarCat#4237,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Dot,Hoodie Yellow,Hearts,Yellow,Happy,Knitted Hat Purple,None,Hoodie Yellow,Knitted Hat Purple,Happy,None
4238,AstarCat#4238,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Striped Shirt Gray,Angry,Pink,Teeth,Wreath,None,Striped Shirt Gray,Wreath,Teeth,None
4239,AstarCat#4239,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Kindergarten Uniform Blue,Sparkle,Blue,Squiggle,Pirate,None,Kindergarten Uniform Blue,Pirate,Squiggle,None
4240,AstarCat#4240,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Orange,Sweater Red,Dozing,Yellow,Chewing Gum,Beret Blue,Froggy,Sweater Red,Beret Blue,Chewing Gum,Froggy
4241,AstarCat#4241,AstarCats info,https://astar-cats.xyz/,FFFFFF,Transparent,Blue,Sweater Red,Dozing,Transparent,Huh,Cap Blue,None,Sweater Red,Cap Blue,Huh,None
4242,AstarCat#4242,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Dot,Flower T-shirt Purple,Squint,Blue,Teeth,Pirate,Fish,Flower T-shirt Purple,Pirate,Teeth,Fish
4243,AstarCat#4243,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Orange,Dot T-shirt Pink,Sleepy,Yellow,Smile,Knitted Hat Red,None,Dot T-shirt Pink,Knitted Hat Red,Smile,None
4244,AstarCat#4244,AstarCats info,https://astar-cats.xyz/,FFFFFF,Meatbun,Orange,Kindergarten Uniform Pink,Dozing,Meatbun,Smirk,Horn,Mouse,Kindergarten Uniform Pink,Horn,Smirk,Mouse
4245,AstarCat#4245,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dark,Striped Shirt Gray,Wink,Pink,Huh,Cherry,Ghost,Striped Shirt Gray,Cherry,Huh,Ghost
4246,AstarCat#4246,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Purple,Suit Yellow,Hearts,Blue,Yammy,Sprout,None,Suit Yellow,Sprout,Yammy,None
4247,AstarCat#4247,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Green,Shirt Pink,3D Glasses,Pink,Smoking,Cherry,None,Shirt Pink,Cherry,Smoking,Smoking
4248,AstarCat#4248,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Striped Shirt Purple,Sparkle,Yellow,Chewing Gum,Tiara,Mouse,Striped Shirt Purple,Tiara,Chewing Gum,Mouse
4249,AstarCat#4249,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Yellow,Cloud T-shirt Orange,Embarrassed,Zombie,Happy,Wreath,Mouse,Cloud T-shirt Orange,Wreath,Happy,Mouse
4250,AstarCat#4250,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Flower,Hoodie Yellow,Tired,Zombie,Tongue,Cap Blue,None,Hoodie Yellow,Cap Blue,Tongue,None
4251,AstarCat#4251,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Green,Striped Shirt Blue,Sleepy,Yellow,UWU,Silk Hat Pink,None,Striped Shirt Blue,Silk Hat Pink,UWU,None
4252,AstarCat#4252,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Green,Cloud T-shirt Green,Hearts,Blue,Mustache,Flower,Rabbit,Cloud T-shirt Green,Flower,Mustache,Rabbit
4253,AstarCat#4253,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Green,Cloud T-shirt Purple,Neutral,Zombie,Squiggle,Snot Bubble,None,Cloud T-shirt Purple,Snot Bubble,Squiggle,None
4254,AstarCat#4254,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Pink,Float Blue,Happy,Blue,Teeth,Halo,None,Float Blue,Halo,Teeth,Float Blue
4255,AstarCat#4255,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Dot,Kindergarten Uniform Blue,Dozing,Yellow,Squiggle,HeadBand Blue,None,Kindergarten Uniform Blue,HeadBand Blue,Squiggle,None
4256,AstarCat#4256,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Purple,Hoodie Orange,Sparkle,Blue,Yammy,Sushi Egg,Fish,Hoodie Orange,Sushi Egg,Yammy,Fish
4257,AstarCat#4257,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Yellow,Sweater Orange,Cry,Yellow,UWU,Beret Red,None,Sweater Orange,Beret Red,UWU,None
4258,AstarCat#4258,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Heart T-shirt Green,Sparkle,Yellow,Squiggle,Beret Red,Rocket,Heart T-shirt Green,Beret Red,Squiggle,Rocket
4259,AstarCat#4259,AstarCats info,https://astar-cats.xyz/,FFFFFF,Gold,Orange,Suit Yellow,Angry,Gold,Happy,Cap Yellow,None,Suit Yellow,Cap Yellow,Happy,None
4260,AstarCat#4260,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Yellow,Overall Blue,Squint,Blue,Smile,Pancake,Rocket,Overall Blue,Pancake,Smile,Rocket
4261,AstarCat#4261,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Orange,Dot T-shirt Purple,Hearts,Blue,Neutral,Wreath,None,Dot T-shirt Purple,Wreath,Neutral,None
4262,AstarCat#4262,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Yellow,Heart T-shirt Red,Squint,Pink,Chewing Gum,Beret Green,None,Heart T-shirt Red,Beret Green,Chewing Gum,None
4263,AstarCat#4263,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Lion Costume,Squint,Yellow,Fangs,Bunny Hairband,None,Lion Costume,Bunny Hairband,Fangs,None
4264,AstarCat#4264,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Dot,Dot T-shirt Orange,Happy,Pink,Neutral,Party Yellow,None,Dot T-shirt Orange,Party Yellow,Neutral,None
4265,AstarCat#4265,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Dark,Striped Shirt Mint,Sparkle,Zombie,Yay,Arrow,None,Striped Shirt Mint,Arrow,Yay,None
4266,AstarCat#4266,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Yellow,Float Blue,Sparkle,Blue,Yay,HeadBand Green,None,Float Blue,HeadBand Green,Yay,Float Blue
4267,AstarCat#4267,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Orange,Checked Shirt Blue,Angry,Pink,Teeth,Cap Red,None,Checked Shirt Blue,Cap Red,Teeth,None
4268,AstarCat#4268,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Blue,Sweater Red,Dozing,Yellow,Neutral,Knitted Hat Red,Golden Mouse,Sweater Red,Knitted Hat Red,Neutral,Golden Mouse
4269,AstarCat#4269,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Orange,Flower T-shirt Pink,Sunglasses,Yellow,Frown,HeadBand Green,Rocket,Flower T-shirt Pink,HeadBand Green,Frown,Rocket
4270,AstarCat#4270,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Blue,Overall Navy,Squint,Blue,Yammy,Bear,None,Overall Navy,Bear,Yammy,None
4271,AstarCat#4271,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Dot,Sweater Red,Sunglasses,Zombie,Surprised,Antenna,Duck,Sweater Red,Antenna,Surprised,Duck
4272,AstarCat#4272,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Dark,Space Suit,Happy,Blue,Uhh,HeadBand Green,Rocket,Space Suit,HeadBand Green,Uhh,Rocket
4273,AstarCat#4273,AstarCats info,https://astar-cats.xyz/,FFFFFF,Transparent,Clouds,Overall Beige,XX,Transparent,Uhh,Knitted Hat Red,None,Overall Beige,Knitted Hat Red,Uhh,None
4274,AstarCat#4274,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Heart,None,Happy,Blue,Happy,HeadBand Green,None,None,HeadBand Green,Happy,None
4275,AstarCat#4275,AstarCats info,https://astar-cats.xyz/,FFFFFF,Transparent,Sunset,Striped Shirt Blue,Wink,Transparent,Huh,Knitted Hat Red,Angel Blue,Striped Shirt Blue,Knitted Hat Red,Huh,Angel Blue
4276,AstarCat#4276,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Rainbow,Heart T-shirt Yellow,Squint,Blue,Frown,Sushi Tuna,None,Heart T-shirt Yellow,Sushi Tuna,Frown,None
4277,AstarCat#4277,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Blue,Flower T-shirt Blue,Tired,Pink,Uhh,None,None,Flower T-shirt Blue,None,Uhh,None
4278,AstarCat#4278,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Snow,Heart T-shirt Pink,Sunglasses,Yellow,Smile,Eyepatch,Rabbit,Heart T-shirt Pink,Eyepatch,Smile,Rabbit
4279,AstarCat#4279,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Galaxy,Kindergarten Uniform Yellow,Cry,Yellow,Uhh,Party Yellow,None,Kindergarten Uniform Yellow,Party Yellow,Uhh,None
4280,AstarCat#4280,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Track Suit Red,Happy,Yellow,Happy,None,None,Track Suit Red,None,Happy,None
4281,AstarCat#4281,AstarCats info,https://astar-cats.xyz/,FFFFFF,Pink,Purple,Cloud T-shirt Pink,Star Glasses,Pink,Uhh,Horn,Fish,Cloud T-shirt Pink,Horn,Uhh,Fish
4282,AstarCat#4282,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Green,Dot T-shirt Orange,Sleepy,Yellow,Yay,Beret Green,None,Dot T-shirt Orange,Beret Green,Yay,None
4283,AstarCat#4283,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Snow,Shirt Blue,Neutral,Blue,Tongue,Sauna Hat Gray,Froggy,Shirt Blue,Sauna Hat Gray,Tongue,Froggy
4284,AstarCat#4284,AstarCats info,https://astar-cats.xyz/,FFFFFF,Blue,Night,Heart T-shirt Pink,Neutral,Blue,Happy,Cake,None,Heart T-shirt Pink,Cake,Happy,None
4285,AstarCat#4285,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Clouds,Flower T-shirt Green,Sunglasses,Yellow,Smirk,Party Yellow,None,Flower T-shirt Green,Party Yellow,Smirk,None
4286,AstarCat#4286,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Purple,Cloud T-shirt Blue,Angry,Yellow,Smile,Party Pink,Rabbit,Cloud T-shirt Blue,Party Pink,Smile,Rabbit
4287,AstarCat#4287,AstarCats info,https://astar-cats.xyz/,FFFFFF,Robot Blue,Clouds,Striped Shirt Gray,Cry,Robot Blue,Frown,Pirate,Rocket,None,Pirate,Frown,Rocket
4288,AstarCat#4288,AstarCats info,https://astar-cats.xyz/,FFFFFF,Zombie,Rainbow,Dot T-shirt Orange,Angry,Zombie,Uhh,Bandage,None,Dot T-shirt Orange,Bandage,Uhh,None
4289,AstarCat#4289,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Heart,Hoodie Blue,Cry,Yellow,Neutral,Silk Hat Navy,None,Hoodie Blue,Silk Hat Navy,Neutral,None
4290,AstarCat#4290,AstarCats info,https://astar-cats.xyz/,FFFFFF,Yellow,Flower,Sweater Orange,Star Glasses,Yellow,Tongue,Knitted Hat Red,None,Sweater Orange,Knitted Hat Red,Tongue,None
